duration_ms,mouseClickCount,scrollCount,scrollDensity,viewportChanges,tabCount,enterPressed,deviceType_encoded,fieldCount,totalTimeSpent,avgTimePerField,totalFocusCount,avgChangesPerField,avgPastePerField,avgDeletePerField,fieldOrderDeviation,stdTimePerField,maxPasteCount,pasteRatio,deleteRatio,label_target
5491,12,0,0.0,0,0,0,0,8,22471,2808.875,8,3.25,0.375,3.375,0,612.7132719073651,1,0.375,1.0,1
5294,11,0,0.0,0,0,0,0,8,22387,2798.375,8,3.125,0.5,2.75,0,717.7468589770551,1,0.5,1.0,1
4335,10,0,0.0,0,0,0,1,8,23009,2876.125,8,3.625,0.75,3.375,0,489.6895335676619,1,0.75,1.0,1
4600,6,0,0.0,0,0,0,0,8,23048,2881.0,8,2.375,0.75,3.5,0,840.610322495337,1,0.75,1.0,1
5315,4,0,0.0,0,0,0,1,8,20092,2511.5,8,3.125,0.625,2.625,0,755.4497241473357,1,0.625,1.0,1
3103,10,0,0.0,0,0,0,1,8,22673,2834.125,8,3.125,0.375,2.875,0,666.8539007908704,1,0.375,1.0,1
3233,9,0,0.0,0,0,0,1,8,20776,2597.0,8,2.875,0.75,3.625,0,807.2121335630607,1,0.75,1.0,1
3644,8,0,0.0,0,0,0,0,8,23024,2878.0,8,2.75,0.75,2.625,0,678.8180905073169,1,0.75,1.0,1
5987,8,0,0.0,0,0,0,0,8,23199,2899.875,8,3.625,0.375,2.875,0,614.9969657300293,1,0.375,1.0,1
4750,3,0,0.0,0,0,0,0,8,23149,2893.625,8,3.375,0.625,3.75,0,782.9916871479908,1,0.625,1.0,1
3652,4,0,0.0,0,0,0,1,8,19216,2402.0,8,3.5,0.5,2.875,0,683.2136248223225,1,0.5,1.0,1
4482,12,0,0.0,0,0,0,1,8,23115,2889.375,8,3.375,0.75,3.0,0,691.2609466971003,1,0.75,1.0,1
3694,9,0,0.0,0,0,0,0,8,24886,3110.75,8,3.875,0.375,2.625,0,891.6727058095444,1,0.375,1.0,1
4261,4,0,0.0,0,0,0,1,8,21999,2749.875,8,2.875,0.75,2.75,0,737.8144244998196,1,0.75,1.0,1
3300,8,0,0.0,0,0,0,1,8,21564,2695.5,8,3.5,0.5,4.0,0,411.833183981781,1,0.5,1.0,1
4474,11,0,0.0,0,0,0,1,8,19593,2449.125,8,2.0,0.875,2.0,0,763.8418754652599,1,0.875,1.0,1
5138,9,0,0.0,0,0,0,0,8,19720,2465.0,8,3.5,0.375,3.25,0,427.6864672697914,1,0.375,1.0,1
3785,8,0,0.0,0,0,0,1,8,22632,2829.0,8,3.375,0.375,3.5,0,763.4586713484515,1,0.375,1.0,1
4074,6,0,0.0,0,0,0,0,8,19789,2473.625,8,2.875,0.875,3.125,0,792.722783017043,1,0.875,1.0,1
4505,12,0,0.0,0,0,0,0,8,26960,3370.0,8,3.375,0.5,4.25,0,506.90151198940305,1,0.5,1.0,1
5095,9,0,0.0,0,0,0,0,8,24426,3053.25,8,3.5,0.5,3.375,0,716.9743470206687,1,0.5,1.0,1
3866,11,0,0.0,0,0,0,1,8,21372,2671.5,8,2.25,0.125,2.5,0,827.3363454916196,1,0.125,1.0,1
3874,8,0,0.0,0,0,0,1,8,22196,2774.5,8,3.625,0.5,3.875,0,638.3850159358602,1,0.5,1.0,1
3759,9,0,0.0,0,0,0,1,8,20699,2587.375,8,3.0,0.375,3.5,0,739.7119009645387,1,0.375,1.0,1
4848,11,0,0.0,0,0,0,0,8,23423,2927.875,8,3.125,0.75,2.875,0,822.735756485641,1,0.75,1.0,1
3973,7,0,0.0,0,0,0,1,8,22880,2860.0,8,2.75,0.5,2.625,0,764.586349416654,1,0.5,1.0,1
4548,3,0,0.0,0,0,0,1,8,25243,3155.375,8,2.875,0.75,2.75,0,715.574481997307,1,0.75,1.0,1
4416,11,0,0.0,0,0,0,0,8,24518,3064.75,8,3.25,0.5,2.625,0,689.1787555800433,1,0.5,1.0,1
5276,9,0,0.0,0,0,0,1,8,22262,2782.75,8,2.75,0.625,3.25,0,688.4373091076839,1,0.625,1.0,1
5566,10,0,0.0,0,0,0,1,8,20993,2624.125,8,3.0,0.625,2.25,0,721.5460459517268,1,0.625,1.0,1
5442,10,0,0.0,0,0,0,1,8,22133,2766.625,8,2.75,0.25,2.5,0,783.8330612172102,1,0.25,1.0,1
5354,9,0,0.0,0,0,0,1,8,23366,2920.75,8,2.625,0.375,2.625,0,713.8969013199916,1,0.375,1.0,1
4880,3,0,0.0,0,0,0,0,8,23183,2897.875,8,3.125,0.25,3.0,0,849.3637009129665,1,0.25,1.0,1
5773,8,0,0.0,0,0,0,1,8,23117,2889.625,8,2.875,0.375,2.625,0,972.8773138773166,1,0.375,1.0,1
5470,5,0,0.0,0,0,0,0,8,21065,2633.125,8,2.875,0.5,3.375,0,683.1854877807971,1,0.5,1.0,1
4650,4,0,0.0,0,0,0,0,8,23195,2899.375,8,3.75,0.625,3.25,0,654.6794062745521,1,0.625,1.0,1
4234,11,0,0.0,0,0,0,0,8,23893,2986.625,8,3.0,0.375,2.875,0,558.9748109581632,1,0.375,1.0,1
4110,3,0,0.0,0,0,0,1,8,22719,2839.875,8,2.625,0.375,2.625,0,739.730537329062,1,0.375,1.0,1
5205,7,0,0.0,0,0,0,1,8,21945,2743.125,8,2.625,0.75,3.25,0,853.3996614382135,1,0.75,1.0,1
3884,7,0,0.0,0,0,0,1,8,22777,2847.125,8,3.25,0.75,3.375,0,797.7794964775669,1,0.75,1.0,1
5872,10,0,0.0,0,0,0,1,8,23103,2887.875,8,3.0,0.375,2.625,0,682.9991502818392,1,0.375,1.0,1
3874,6,0,0.0,0,0,0,0,8,24384,3048.0,8,2.375,0.5,2.75,0,716.2523497842283,1,0.5,1.0,1
5568,5,0,0.0,0,0,0,0,8,22029,2753.625,8,2.75,0.375,2.75,0,729.8901947749206,1,0.375,1.0,1
5530,7,0,0.0,0,0,0,0,8,25307,3163.375,8,3.625,0.625,3.375,0,762.3122602600967,1,0.625,1.0,1
3926,11,0,0.0,0,0,0,0,8,21584,2698.0,8,2.875,0.75,2.75,0,920.1964076062395,1,0.75,1.0,1
4669,10,0,0.0,0,0,0,0,8,22692,2836.5,8,2.75,0.125,1.75,0,754.6444763690289,1,0.125,1.0,1
3314,5,0,0.0,0,0,0,1,8,20210,2526.25,8,3.5,0.5,3.25,0,675.6790764007084,1,0.5,1.0,1
4556,10,0,0.0,0,0,0,1,8,23658,2957.25,8,4.0,0.75,3.375,0,735.792624123323,1,0.75,1.0,1
4974,4,0,0.0,0,0,0,1,8,20440,2555.0,8,3.5,0.625,3.25,0,861.914314601101,1,0.625,1.0,1
4337,10,0,0.0,0,0,0,0,8,22342,2792.75,8,3.375,0.5,4.25,0,615.7730913250432,1,0.5,1.0,1
4379,9,0,0.0,0,0,0,1,8,23285,2910.625,8,2.875,0.25,3.0,0,652.2801627477918,1,0.25,1.0,1
3669,8,0,0.0,0,0,0,0,8,21657,2707.125,8,2.625,0.625,3.25,0,856.3583091039804,1,0.625,1.0,1
5245,3,0,0.0,0,0,0,1,8,22311,2788.875,8,2.25,0.75,3.0,0,718.0914063384569,1,0.75,1.0,1
5854,6,0,0.0,0,0,0,0,8,22833,2854.125,8,3.625,0.5,3.125,0,667.0730175282805,1,0.5,1.0,1
5232,12,0,0.0,0,0,0,1,8,18141,2267.625,8,3.0,0.75,3.0,0,668.7363216224636,1,0.75,1.0,1
3595,9,0,0.0,0,0,0,1,8,21313,2664.125,8,2.875,0.375,2.75,0,839.4364499897705,1,0.375,1.0,1
4442,5,0,0.0,0,0,0,1,8,24402,3050.25,8,3.125,0.5,3.25,0,865.7511602236358,1,0.5,1.0,1
5588,4,0,0.0,0,0,0,0,8,24657,3082.125,8,2.75,0.125,3.625,0,618.3146303807288,1,0.125,1.0,1
5411,7,0,0.0,0,0,0,1,8,22766,2845.75,8,3.375,0.25,2.875,0,878.5299002961059,1,0.25,1.0,1
3986,6,0,0.0,0,0,0,0,8,21483,2685.375,8,3.25,0.25,2.5,0,783.6427643657901,1,0.25,1.0,1
5335,9,0,0.0,0,0,0,0,8,21047,2630.875,8,3.125,0.375,3.875,0,399.2351392707954,1,0.375,1.0,1
3266,12,0,0.0,0,0,0,1,8,26009,3251.125,8,2.25,0.375,3.375,0,399.72899301544646,1,0.375,1.0,1
4068,7,0,0.0,0,0,0,0,8,23043,2880.375,8,2.25,0.75,2.875,0,687.1678808184878,1,0.75,1.0,1
4000,9,0,0.0,0,0,0,1,8,18681,2335.125,8,2.75,0.375,3.625,0,629.6419475724733,1,0.375,1.0,1
5301,6,0,0.0,0,0,0,0,8,23087,2885.875,8,2.625,0.25,3.25,0,591.4704285567816,1,0.25,1.0,1
5711,10,0,0.0,0,0,0,1,8,18985,2373.125,8,2.875,0.375,3.0,0,592.4550465164907,1,0.375,1.0,1
5489,12,0,0.0,0,0,0,1,8,25052,3131.5,8,1.625,0.5,3.125,0,479.0278846640499,1,0.5,1.0,1
3960,5,0,0.0,0,0,0,1,8,19207,2400.875,8,3.375,0.375,3.5,0,604.7373544416973,1,0.375,1.0,1
4265,5,0,0.0,0,0,0,0,8,21382,2672.75,8,2.25,0.625,2.75,0,727.7167325664175,1,0.625,1.0,1
3599,9,0,0.0,0,0,0,0,8,22253,2781.625,8,3.125,0.375,2.25,0,847.9757303636197,1,0.375,1.0,1
4608,8,0,0.0,0,0,0,0,8,21528,2691.0,8,2.625,0.125,2.75,0,898.4679022806388,1,0.125,1.0,1
4800,7,0,0.0,0,0,0,1,8,21844,2730.5,8,3.5,0.625,2.125,0,748.3129597396304,1,0.625,1.0,1
5713,12,0,0.0,0,0,0,0,8,25273,3159.125,8,3.25,0.25,2.75,0,810.806377714715,1,0.25,1.0,1
5787,12,0,0.0,0,0,0,1,8,22402,2800.25,8,3.125,0.25,2.75,0,492.3314069666023,1,0.25,1.0,1
4731,11,0,0.0,0,0,0,1,8,22969,2871.125,8,3.625,0.5,2.625,0,666.7154967236237,1,0.5,1.0,1
3442,10,0,0.0,0,0,0,1,8,22191,2773.875,8,2.875,0.75,3.375,0,549.2970670385405,1,0.75,1.0,1
5536,11,0,0.0,0,0,0,1,8,18810,2351.25,8,2.25,0.625,3.125,0,419.80054787958534,1,0.625,1.0,1
3599,7,0,0.0,0,0,0,1,8,22538,2817.25,8,3.625,0.5,2.125,0,790.0957898526337,1,0.5,1.0,1
5412,4,0,0.0,0,0,0,1,8,20568,2571.0,8,3.125,0.625,3.75,0,906.946997978855,1,0.625,1.0,1
4948,8,0,0.0,0,0,0,1,8,20238,2529.75,8,2.875,0.375,2.375,0,867.5175996567943,1,0.375,1.0,1
4900,6,0,0.0,0,0,0,1,8,22338,2792.25,8,3.375,0.25,3.625,0,905.9756776930761,1,0.25,1.0,1
5349,7,0,0.0,0,0,0,1,8,20239,2529.875,8,2.375,0.5,3.375,0,709.8356826960528,1,0.5,1.0,1
3491,3,0,0.0,0,0,0,1,8,23132,2891.5,8,3.5,0.625,2.75,0,890.7811980824151,1,0.625,1.0,1
3985,3,0,0.0,0,0,0,0,8,21922,2740.25,8,3.125,0.75,2.5,0,1015.5117991858658,1,0.75,1.0,1
5263,6,0,0.0,0,0,0,0,8,21971,2746.375,8,3.125,0.625,2.75,0,701.2382797594553,1,0.625,1.0,1
4591,3,0,0.0,0,0,0,1,8,22113,2764.125,8,3.25,0.25,2.375,0,847.2699751049164,1,0.25,1.0,1
5462,11,0,0.0,0,0,0,0,8,22210,2776.25,8,2.5,0.625,2.75,0,941.5879823847735,1,0.625,1.0,1
5074,7,0,0.0,0,0,0,0,8,19363,2420.375,8,3.75,0.375,3.125,0,513.305795102407,1,0.375,1.0,1
4055,12,0,0.0,0,0,0,0,8,23423,2927.875,8,3.0,0.5,2.5,0,713.0502762278207,1,0.5,1.0,1
4548,8,0,0.0,0,0,0,0,8,22317,2789.625,8,3.125,0.75,3.0,0,590.9014753505262,1,0.75,1.0,1
3328,12,0,0.0,0,0,0,0,8,22305,2788.125,8,3.375,0.5,3.25,0,644.9233481585234,1,0.5,1.0,1
5140,3,0,0.0,0,0,0,1,8,19925,2490.625,8,3.125,0.5,3.5,0,456.9294842439351,1,0.5,1.0,1
4650,11,0,0.0,0,0,0,1,8,19877,2484.625,8,2.75,0.875,3.625,0,602.3591566262014,1,0.875,1.0,1
77459,7,0,0.0,0,0,0,0,8,20910,2613.75,8,3.0,0.0,3.125,0,657.5175717369515,0,0.0,1.0,0
71886,11,0,0.0,0,0,0,0,8,24527,3065.875,8,2.75,0.0,2.875,0,896.6796589163188,0,0.0,1.0,0
74087,11,0,0.0,0,0,0,1,8,20357,2544.625,8,2.75,0.0,4.125,0,734.3278632288751,0,0.0,1.0,0
71989,5,0,0.0,0,0,0,0,8,22798,2849.75,8,3.25,0.0,3.5,0,719.4493429998092,0,0.0,1.0,0
100635,11,0,0.0,0,0,0,0,8,23663,2957.875,8,2.375,0.0,3.875,0,814.0209610323311,0,0.0,1.0,0
62868,8,0,0.0,0,0,0,0,8,24395,3049.375,8,2.375,0.0,3.375,0,723.1109255946046,0,0.0,1.0,0
117045,5,0,0.0,0,0,0,0,8,21193,2649.125,8,3.5,0.0,4.0,0,456.07343941832124,0,0.0,1.0,0
93708,12,0,0.0,0,0,0,0,8,21809,2726.125,8,2.875,0.0,3.25,0,682.0528755162608,0,0.0,1.0,0
91220,8,0,0.0,0,0,0,1,8,21400,2675.0,8,3.375,0.0,3.375,0,894.1235133597914,0,0.0,1.0,0
61724,8,0,0.0,0,0,0,1,8,25481,3185.125,8,2.625,0.0,2.875,0,553.620147625737,0,0.0,1.0,0
85414,4,0,0.0,0,0,0,0,8,18993,2374.125,8,4.0,0.0,3.75,0,725.3910152462602,0,0.0,1.0,0
65554,8,0,0.0,0,0,0,0,8,24248,3031.0,8,1.875,0.0,2.875,0,805.8487982954903,0,0.0,1.0,0
100415,6,0,0.0,0,0,0,0,8,19292,2411.5,8,2.875,0.0,2.625,0,660.1313722066456,0,0.0,1.0,0
110916,11,0,0.0,0,0,0,0,8,23949,2993.625,8,3.75,0.0,3.125,0,806.1038461105899,0,0.0,1.0,0
60352,8,0,0.0,0,0,0,1,8,22138,2767.25,8,3.125,0.0,3.5,0,839.6058173758853,0,0.0,1.0,0
61843,5,0,0.0,0,0,0,1,8,21427,2678.375,8,2.625,0.0,3.125,0,618.5566003666462,0,0.0,1.0,0
97356,6,0,0.0,0,0,0,0,8,22339,2792.375,8,3.5,0.0,3.125,0,833.7452398664715,0,0.0,1.0,0
85045,12,0,0.0,0,0,0,0,8,24524,3065.5,8,3.375,0.0,3.375,0,741.0492561226952,0,0.0,1.0,0
94074,4,0,0.0,0,0,0,1,8,23531,2941.375,8,3.125,0.0,3.625,0,584.8889851929167,0,0.0,1.0,0
102464,9,0,0.0,0,0,0,0,8,20520,2565.0,8,2.375,0.0,3.125,0,642.1248209766428,0,0.0,1.0,0
115588,6,0,0.0,0,0,0,0,8,19452,2431.5,8,3.875,0.0,3.5,0,646.3561601116568,0,0.0,1.0,0
73790,3,0,0.0,0,0,0,1,8,26240,3280.0,8,3.125,0.0,3.25,0,527.9770016636279,0,0.0,1.0,0
60580,12,0,0.0,0,0,0,1,8,25368,3171.0,8,3.125,0.0,2.75,0,661.5404101683541,0,0.0,1.0,0
104655,8,0,0.0,0,0,0,1,8,20107,2513.375,8,3.125,0.0,3.0,0,725.8793558751443,0,0.0,1.0,0
93005,3,0,0.0,0,0,0,0,8,20757,2594.625,8,2.5,0.0,3.125,0,790.5674160283324,0,0.0,1.0,0
103977,6,0,0.0,0,0,0,1,8,21612,2701.5,8,2.75,0.0,2.875,0,592.5034056562762,0,0.0,1.0,0
117440,8,0,0.0,0,0,0,0,8,19330,2416.25,8,2.75,0.0,3.25,0,731.1880254568099,0,0.0,1.0,0
82963,8,0,0.0,0,0,0,1,8,24477,3059.625,8,2.625,0.0,3.75,0,650.8249572657767,0,0.0,1.0,0
94153,7,0,0.0,0,0,0,1,8,24170,3021.25,8,2.125,0.0,2.625,0,915.8959313933309,0,0.0,1.0,0
94111,9,0,0.0,0,0,0,0,8,22578,2822.25,8,3.0,0.0,3.125,0,787.9203639962607,0,0.0,1.0,0
103240,12,0,0.0,0,0,0,1,8,20704,2588.0,8,3.875,0.0,3.5,0,692.3525113697501,0,0.0,1.0,0
99234,7,0,0.0,0,0,0,1,8,18466,2308.25,8,3.5,0.0,3.5,0,707.0081329093747,0,0.0,1.0,0
60825,6,0,0.0,0,0,0,1,8,18939,2367.375,8,3.375,0.0,2.0,0,716.4499658534633,0,0.0,1.0,0
78843,4,0,0.0,0,0,0,1,8,19069,2383.625,8,2.875,0.0,3.125,0,783.2886600736666,0,0.0,1.0,0
76195,12,0,0.0,0,0,0,1,8,23468,2933.5,8,2.5,0.0,2.75,0,776.4275331836927,0,0.0,1.0,0
89892,10,0,0.0,0,0,0,1,8,22752,2844.0,8,2.75,0.0,2.875,0,612.9024625268107,0,0.0,1.0,0
93286,8,0,0.0,0,0,0,0,8,19235,2404.375,8,2.5,0.0,3.375,0,755.047195781259,0,0.0,1.0,0
75960,11,0,0.0,0,0,0,1,8,21718,2714.75,8,2.25,0.0,2.375,0,933.0357136021873,0,0.0,1.0,0
107571,9,0,0.0,0,0,0,0,8,20369,2546.125,8,2.375,0.0,2.75,0,667.1426143315556,0,0.0,1.0,0
107015,12,0,0.0,0,0,0,1,8,19265,2408.125,8,2.75,0.0,3.25,0,867.448876632755,0,0.0,1.0,0
100408,11,0,0.0,0,0,0,1,8,21019,2627.375,8,2.5,0.0,3.5,0,685.684837537313,0,0.0,1.0,0
105411,3,0,0.0,0,0,0,0,8,20441,2555.125,8,3.125,0.0,3.625,0,462.7641909532018,0,0.0,1.0,0
61885,3,0,0.0,0,0,0,1,8,21695,2711.875,8,2.75,0.0,3.5,0,817.1461554004366,0,0.0,1.0,0
92071,4,0,0.0,0,0,0,0,8,20297,2537.125,8,3.625,0.0,2.75,0,969.5792073295066,0,0.0,1.0,0
100983,4,0,0.0,0,0,0,1,8,21921,2740.125,8,2.5,0.0,2.75,0,875.6679797242135,0,0.0,1.0,0
115899,4,0,0.0,0,0,0,0,8,21966,2745.75,8,3.125,0.0,2.125,0,665.7309087440232,0,0.0,1.0,0
95660,5,0,0.0,0,0,0,1,8,20365,2545.625,8,2.875,0.0,2.75,0,751.7446256162109,0,0.0,1.0,0
89769,5,0,0.0,0,0,0,1,8,22515,2814.375,8,2.5,0.0,3.0,0,762.5125642992945,0,0.0,1.0,0
63231,12,0,0.0,0,0,0,0,8,20905,2613.125,8,2.75,0.0,3.125,0,607.1491785385203,0,0.0,1.0,0
109188,5,0,0.0,0,0,0,1,8,23186,2898.25,8,2.75,0.0,2.75,0,530.0411709076408,0,0.0,1.0,0
105561,3,0,0.0,0,0,0,0,8,25558,3194.75,8,2.875,0.0,3.625,0,960.5285375399169,0,0.0,1.0,0
96336,8,0,0.0,0,0,0,0,8,20000,2500.0,8,3.75,0.0,2.75,0,534.8682080662487,0,0.0,1.0,0
64038,10,0,0.0,0,0,0,0,8,21937,2742.125,8,2.625,0.0,2.125,0,802.5483407781205,0,0.0,1.0,0
71145,11,0,0.0,0,0,0,1,8,24361,3045.125,8,2.75,0.0,2.875,0,458.1919240729962,0,0.0,1.0,0
70906,5,0,0.0,0,0,0,1,8,21411,2676.375,8,3.375,0.0,3.5,0,653.5505090328847,0,0.0,1.0,0
104439,6,0,0.0,0,0,0,0,8,19099,2387.375,8,2.625,0.0,3.875,0,588.4439377350598,0,0.0,1.0,0
108166,6,0,0.0,0,0,0,0,8,22658,2832.25,8,2.875,0.0,3.875,0,794.8564560436593,0,0.0,1.0,0
108911,12,0,0.0,0,0,0,1,8,21738,2717.25,8,3.625,0.0,3.25,0,594.9909363055158,0,0.0,1.0,0
111872,6,0,0.0,0,0,0,0,8,18574,2321.75,8,3.125,0.0,3.875,0,776.8262813709198,0,0.0,1.0,0
60108,11,0,0.0,0,0,0,0,8,18440,2305.0,8,2.875,0.0,2.75,0,921.32420228402,0,0.0,1.0,0
77992,12,0,0.0,0,0,0,0,8,24469,3058.625,8,2.625,0.0,3.375,0,530.3704736179365,0,0.0,1.0,0
61812,12,0,0.0,0,0,0,1,8,22703,2837.875,8,3.5,0.0,3.125,0,716.2899328185082,0,0.0,1.0,0
89177,3,0,0.0,0,0,0,1,8,21896,2737.0,8,2.125,0.0,2.5,0,677.6100859428146,0,0.0,1.0,0
104663,12,0,0.0,0,0,0,0,8,19090,2386.25,8,2.875,0.0,2.625,0,590.3037353769668,0,0.0,1.0,0
65290,11,0,0.0,0,0,0,1,8,22325,2790.625,8,2.625,0.0,3.625,0,713.011708479301,0,0.0,1.0,0
96920,9,0,0.0,0,0,0,0,8,19376,2422.0,8,3.25,0.0,2.625,0,851.6317111454761,0,0.0,1.0,0
84250,8,0,0.0,0,0,0,0,8,25812,3226.5,8,2.25,0.0,3.0,0,698.7652375031669,0,0.0,1.0,0
78112,11,0,0.0,0,0,0,0,8,18680,2335.0,8,1.75,0.0,3.25,0,775.6330133694488,0,0.0,1.0,0
111071,11,0,0.0,0,0,0,0,8,19776,2472.0,8,3.75,0.0,3.125,0,833.3498665026592,0,0.0,1.0,0
103168,11,0,0.0,0,0,0,1,8,23662,2957.75,8,2.875,0.0,2.875,0,661.6381725902546,0,0.0,1.0,0
109584,9,0,0.0,0,0,0,0,8,22487,2810.875,8,3.125,0.0,3.375,0,573.5497082704713,0,0.0,1.0,0
81483,12,0,0.0,0,0,0,0,8,21718,2714.75,8,3.0,0.0,2.625,0,865.3164161160934,0,0.0,1.0,0
67104,4,0,0.0,0,0,0,1,8,22001,2750.125,8,2.625,0.0,3.125,0,830.0918086057021,0,0.0,1.0,0
103087,11,0,0.0,0,0,0,1,8,22576,2822.0,8,3.25,0.0,3.125,0,663.7159461266974,0,0.0,1.0,0
83143,9,0,0.0,0,0,0,0,8,22962,2870.25,8,3.375,0.0,3.375,0,933.0949653093807,0,0.0,1.0,0
69599,5,0,0.0,0,0,0,1,8,20086,2510.75,8,2.25,0.0,3.0,0,770.8831206572664,0,0.0,1.0,0
94721,6,0,0.0,0,0,0,1,8,21640,2705.0,8,2.625,0.0,3.5,0,895.0921740245526,0,0.0,1.0,0
107277,12,0,0.0,0,0,0,0,8,17838,2229.75,8,2.75,0.0,2.625,0,532.6769994229953,0,0.0,1.0,0
111215,4,0,0.0,0,0,0,1,8,23131,2891.375,8,2.75,0.0,2.625,0,707.0015028272571,0,0.0,1.0,0
72015,8,0,0.0,0,0,0,1,8,23982,2997.75,8,3.0,0.0,2.5,0,750.865357913312,0,0.0,1.0,0
85263,10,0,0.0,0,0,0,0,8,21650,2706.25,8,2.0,0.0,3.5,0,626.6768932802842,0,0.0,1.0,0
82581,9,0,0.0,0,0,0,1,8,24109,3013.625,8,3.5,0.0,3.5,0,737.3851363335949,0,0.0,1.0,0
87358,12,0,0.0,0,0,0,0,8,21795,2724.375,8,2.375,0.0,2.75,0,877.4677751510716,0,0.0,1.0,0
77511,12,0,0.0,0,0,0,1,8,22769,2846.125,8,2.75,0.0,4.0,0,711.3115526968475,0,0.0,1.0,0
97083,3,0,0.0,0,0,0,1,8,23595,2949.375,8,3.25,0.0,3.125,0,841.2966077091106,0,0.0,1.0,0
84047,12,0,0.0,0,0,0,0,8,23429,2928.625,8,3.25,0.0,2.75,0,866.4129562248511,0,0.0,1.0,0
114085,5,0,0.0,0,0,0,1,8,22589,2823.625,8,4.25,0.0,3.0,0,745.4992454724551,0,0.0,1.0,0
103000,5,0,0.0,0,0,0,1,8,22152,2769.0,8,3.125,0.0,2.125,0,682.5259806671936,0,0.0,1.0,0
95572,6,0,0.0,0,0,0,1,8,21931,2741.375,8,3.125,0.0,3.25,0,704.859243800795,0,0.0,1.0,0
62816,4,0,0.0,0,0,0,1,8,19982,2497.75,8,3.0,0.0,3.125,0,872.2307607508463,0,0.0,1.0,0
97108,11,0,0.0,0,0,0,0,8,17888,2236.0,8,3.25,0.0,3.5,0,582.7361569110232,0,0.0,1.0,0
97587,10,0,0.0,0,0,0,0,8,21481,2685.125,8,1.875,0.0,2.875,0,798.2549606127463,0,0.0,1.0,0
117968,8,0,0.0,0,0,0,0,8,23380,2922.5,8,2.375,0.0,3.5,0,847.4280416143224,0,0.0,1.0,0
96205,9,0,0.0,0,0,0,1,8,20764,2595.5,8,2.625,0.0,2.875,0,830.6582587665898,0,0.0,1.0,0
65037,3,0,0.0,0,0,0,1,8,20133,2516.625,8,2.0,0.0,2.25,0,767.879443197768,0,0.0,1.0,0
93342,3,0,0.0,0,0,0,0,8,22782,2847.75,8,3.0,0.0,2.0,0,589.832603371499,0,0.0,1.0,0
65770,9,0,0.0,0,0,0,0,8,22286,2785.75,8,2.75,0.0,3.25,0,799.4199236231946,0,0.0,1.0,0
98909,6,0,0.0,0,0,0,1,8,21611,2701.375,8,3.0,0.0,2.0,0,855.2249390824448,0,0.0,1.0,0
80165,11,0,0.0,0,0,0,1,8,20551,2568.875,8,3.125,0.0,3.0,0,598.5502574673958,0,0.0,1.0,0
68209,4,0,0.0,0,0,0,1,8,25473,3184.125,8,3.125,0.0,2.625,0,783.2920341190032,0,0.0,1.0,0
54873,8,0,0.0,0,1,0,0,8,28056,3507.0,8,3.75,2.375,3.625,7,1141.2319158323105,8,0.375,1.0,1
56789,8,0,0.0,0,1,0,1,8,25175,3146.875,8,3.125,2.75,3.125,7,845.4086818135439,8,0.375,1.0,1
84773,12,0,0.0,0,1,0,0,8,24471,3058.875,8,3.75,2.75,3.75,7,807.7035236662381,8,0.375,1.0,1
67348,9,0,0.0,0,1,0,0,8,24838,3104.75,8,4.0,2.75,3.5,7,878.9220264457074,8,0.375,1.0,1
82030,5,0,0.0,0,1,0,1,8,24742,3092.75,8,3.625,2.25,4.75,8,930.032833521791,8,0.375,1.0,1
88099,4,0,0.0,0,1,0,1,8,24105,3013.125,8,3.75,2.875,3.625,8,1254.731210544428,8,0.375,1.0,1
63521,9,0,0.0,0,1,0,1,8,24163,3020.375,8,3.0,2.625,3.0,6,1003.1967386453025,8,0.375,1.0,1
76996,5,0,0.0,0,1,0,1,8,24030,3003.75,8,3.125,2.375,3.375,7,975.3675863854758,7,0.375,1.0,1
58851,6,0,0.0,0,1,0,1,8,27773,3471.625,8,2.875,2.5,4.0,6,1554.9657724758538,8,0.375,1.0,1
49819,7,0,0.0,0,1,0,0,8,26792,3349.0,8,2.875,2.375,4.875,8,1152.424648915742,7,0.375,1.0,1
64732,11,0,0.0,0,1,0,1,8,27767,3470.875,8,3.875,2.625,4.125,5,1323.7526136491126,8,0.375,1.0,1
50073,8,0,0.0,0,1,0,1,8,25228,3153.5,8,3.0,2.0,3.5,8,887.1609613979706,6,0.375,1.0,1
49381,5,0,0.0,0,1,0,1,8,23470,2933.75,8,2.5,2.375,3.125,8,624.5297087752168,8,0.375,1.0,1
57377,12,0,0.0,0,1,0,0,8,26123,3265.375,8,3.25,2.375,3.375,7,1031.9530633706167,8,0.375,1.0,1
51691,5,0,0.0,0,1,0,0,8,26348,3293.5,8,3.75,2.0,3.875,7,864.2071510928384,6,0.375,1.0,1
89572,7,0,0.0,0,1,0,1,8,25961,3245.125,8,3.25,2.5,2.375,8,855.0466048283985,8,0.375,1.0,1
87293,6,0,0.0,0,1,0,1,8,21813,2726.625,8,3.125,2.375,2.5,8,1079.1394637130352,7,0.375,1.0,1
45607,9,0,0.0,0,1,0,1,8,26925,3365.625,8,3.625,2.75,3.0,7,789.9842561722352,8,0.375,1.0,1
45006,7,0,0.0,0,1,0,1,8,22942,2867.75,8,4.5,2.375,4.5,5,943.7229844761499,8,0.375,1.0,1
48798,11,0,0.0,0,1,0,1,8,29793,3724.125,8,3.625,2.5,4.0,7,1385.1527442849037,8,0.375,1.0,1
